brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
hyundi, I30,2018,Manual,13406.0,Petrol,145.0,56.5,1.0,11000
ford, Focus,2015,Manual,32388.0,Petrol,,61.4,1.0,7791
audi, A3,2018,Semi-Auto,18207.0,Petrol,150.0,43.5,2.0,26995
vw, Up,2019,Semi-Auto,4500.0,Petrol,145.0,52.3,1.0,12490
ford, Kuga,2017,Manual,23444.0,Diesel,145.0,,1.5,14290
ford, EcoSport,2016,Manual,42883.0,Petrol,125.0,52.3,1.0,8250
bmw, 4 Series,2018,Semi-Auto,27198.0,Diesel,145.0,65.7,2.0,19498
merc, C Class,2018,Semi-Auto,22000.0,Diesel,,61.4,2.0,23499
vauxhall, Astra,2018,Manual,29231.0,Diesel,,76.3,1.6,8250
bmw, 6 Series,2014,Automatic,59295.0,Diesel,160.0,49.6,3.0,16500
vw, Tiguan,2017,Semi-Auto,23014.0,Diesel,150.0,,2.0,24390
vauxhall, Adam,2016,Manual,30517.0,Petrol,125.0,52.3,1.4,7000
vw, T-Roc,2019,Automatic,3548.0,Petrol,145.0,32.5,2.0,31990
ford, Fiesta,2018,Manual,53503.0,Petrol,150.0,65.7,1.0,8900
vw, Up,2016,Manual,22300.0,Petrol,20.0,62.8,1.0,6399
vw, Polo,2016,Manual,18061.0,Petrol,,60.1,1.0,8500
vw, Golf,2016,Manual,17148.0,Diesel,0.0,74.3,1.6,13490
hyundi, I10,2017,Manual,15594.0,Petrol,20.0,,0.0,7300
merc, M Class,2004,Semi-Auto,165000.0,Petrol,330.0,20.0,3.7,1995
merc, C Class,2015,Semi-Auto,37020.0,Diesel,30.0,65.7,1.6,13500
ford, EcoSport,2017,Manual,21445.0,Petrol,125.0,52.3,1.0,10290
merc, E Class,2019,Semi-Auto,7630.0,Diesel,145.0,,3.0,35149
hyundi, Tucson,2019,Manual,17770.0,Petrol,150.0,34.9,1.6,15498
ford, Fiesta,2018,Manual,29187.0,Petrol,145.0,65.7,1.0,9990
ford, Focus,2013,Manual,80146.0,Diesel,20.0,67.3,1.6,5397
audi, Q2,2019,Semi-Auto,6445.0,Petrol,145.0,40.9,1.5,25750
vauxhall, Astra,2017,Manual,14920.0,Petrol,145.0,51.4,1.4,11000
ford, Focus,2015,Manual,44583.0,Diesel,0.0,74.3,1.5,7180
skoda, Octavia,2019,Automatic,3594.0,Petrol,145.0,47.9,2.0,19995
audi, Q2,2017,Semi-Auto,9866.0,Petrol,125.0,52.3,1.4,21652
hyundi, Ioniq,2018,Automatic,6259.0,Hybrid,135.0,78.5,1.6,18310
ford, Fiesta,2014,Semi-Auto,11817.0,Petrol,145.0,47.9,1.6,9400
ford, Fiesta,2013,Manual,33533.0,Petrol,0.0,65.7,1.0,7000
audi, A6,2019,Automatic,2247.0,Diesel,145.0,47.9,2.0,32490
vauxhall, Corsa,2018,Manual,10139.0,Petrol,145.0,55.4,1.4,8995
skoda, Yeti Outdoor,2017,Semi-Auto,23339.0,Petrol,125.0,51.4,1.2,13998
hyundi, I30,2015,Manual,39233.0,Diesel,0.0,78.4,1.6,7275
vw, T-Cross,2020,Manual,2000.0,Diesel,145.0,52.3,1.6,22500
vauxhall, Corsa,2019,Manual,2125.0,Petrol,150.0,43.5,1.4,10500
audi, A1,2017,Semi-Auto,26200.0,Petrol,145.0,56.5,1.4,15000
audi, Q3,2019,Automatic,6000.0,Petrol,145.0,32.1,2.0,38990
ford, Fiesta,2018,Manual,18419.0,Petrol,145.0,62.8,1.0,11980
vauxhall, Mokka X,2019,Manual,9647.0,Petrol,145.0,39.2,1.4,14000
toyota, Yaris,2017,Manual,8958.0,Petrol,145.0,56.5,1.5,11490
ford, Fiesta,2020,Manual,183.0,Petrol,150.0,55.4,1.0,15999
ford, Fiesta,2016,Manual,20387.0,Petrol,0.0,,1.0,8200
merc, C Class,2020,Semi-Auto,1000.0,Petrol,145.0,29.7,3.0,48879
vw, Golf,2017,Automatic,13510.0,Petrol,145.0,44.1,2.0,19799
skoda, Superb,2019,Semi-Auto,18227.0,Petrol,145.0,39.8,1.5,22990
bmw, 4 Series,2019,Automatic,,Diesel,145.0,,3.0,31480
ford, Focus,2019,Manual,7268.0,Petrol,145.0,,1.0,15400
ford, Fiesta,2016,Manual,16283.0,Petrol,0.0,65.7,1.0,9749
vw, Tiguan,2017,Automatic,22253.0,Diesel,145.0,49.6,2.0,25000
ford, Ka+,2019,Manual,1553.0,Petrol,145.0,47.9,1.2,12000
skoda, Yeti Outdoor,2017,Semi-Auto,12192.0,Petrol,150.0,,1.2,13995
merc, B Class,2020,Automatic,6000.0,Diesel,145.0,55.4,2.0,25244
audi, A1,2016,Manual,10491.0,Petrol,0.0,67.3,1.0,11000
vw, Polo,2015,Manual,20068.0,Petrol,20.0,60.1,1.0,8699
bmw, X3,2016,Automatic,68000.0,Diesel,145.0,54.3,2.0,18250
merc, C Class,2019,Automatic,980.0,Diesel,145.0,57.7,2.0,29889
vw, Golf,2019,Semi-Auto,9038.0,Diesel,145.0,52.3,2.0,19478
bmw, 3 Series,2019,Semi-Auto,4376.0,Petrol,145.0,42.2,2.0,27440
ford, Fiesta,2019,Semi-Auto,10274.0,Petrol,150.0,48.7,1.0,14000
audi, A5,2019,Automatic,2567.0,Petrol,145.0,39.8,2.0,26399
vw, T-Cross,2019,Semi-Auto,5000.0,Diesel,145.0,51.4,1.6,19000
merc, GLC Class,2019,Semi-Auto,9948.0,Diesel,145.0,42.2,2.1,32890
vw, Polo,2017,Semi-Auto,8693.0,Petrol,145.0,60.1,1.2,12495
vauxhall, Astra,2017,Manual,9929.0,Diesel,145.0,72.4,1.6,11000
merc, C Class,2019,Automatic,11907.0,Petrol,145.0,44.1,1.5,24244
audi, A4,2017,Manual,41830.0,Diesel,20.0,70.6,2.0,15950
audi, A3,2019,Manual,4962.0,Diesel,150.0,51.4,1.6,22792
ford, Fiesta,2016,Manual,22762.0,Petrol,0.0,65.7,1.0,9180
vauxhall, Crossland X,2019,Manual,5553.0,Diesel,145.0,55.4,1.5,16995
vw, Polo,2016,Manual,17300.0,Petrol,20.0,60.1,1.0,8995
hyundi, Tucson,2019,Manual,2220.0,Petrol,150.0,34.9,1.6,16390
ford, Fiesta,2018,Manual,17450.0,Petrol,145.0,56.5,1.0,11500
vw, Up,2016,Manual,5267.0,Petrol,20.0,62.8,1.0,6999
vauxhall, Astra,2016,Manual,56000.0,Diesel,0.0,78.5,1.6,8400
audi, A3,2016,Semi-Auto,54425.0,Petrol,30.0,57.6,1.4,14000
vauxhall, Astra,2017,Manual,15000.0,Petrol,125.0,51.4,1.4,11490
toyota, RAV4,2014,Semi-Auto,51258.0,Petrol,235.0,,2.0,11998
vw, Polo,2016,Manual,11628.0,Petrol,0.0,65.7,1.0,11998
audi, A5,2018,Manual,23251.0,Diesel,,64.2,2.0,22500
skoda, Kodiaq,2018,Automatic,21495.0,Petrol,145.0,44.8,1.4,21495
bmw, X1,2017,Semi-Auto,53850.0,Diesel,150.0,57.6,2.0,17980
bmw, 2 Series,2016,Automatic,23594.0,Hybrid,0.0,141.2,1.5,16195
vauxhall, Corsa,2019,Manual,7842.0,Petrol,150.0,44.8,1.4,10998
vauxhall, Astra,2018,Manual,16160.0,Petrol,,,1.4,12995
ford, B-MAX,2014,Manual,45091.0,Petrol,30.0,55.4,1.0,5888
ford, Fiesta,2018,Manual,30555.0,Diesel,145.0,58.9,1.5,10799
audi, A5,2016,Manual,41727.0,Diesel,160.0,53.3,2.0,18998
vw, Polo,2016,Semi-Auto,13031.0,Petrol,20.0,60.1,1.2,12295
vauxhall, Corsa,2017,Manual,18239.0,Petrol,150.0,54.3,1.4,7950
bmw, 5 Series,2017,Semi-Auto,20279.0,Hybrid,135.0,156.9,2.0,25498
ford, S-MAX,2016,Manual,29246.0,Diesel,125.0,56.5,2.0,15800
vauxhall, Adam,2014,Manual,30075.0,Petrol,125.0,53.3,1.4,5999
vauxhall, Corsa,2017,Manual,50246.0,Petrol,145.0,55.4,1.4,6280
vauxhall, Tigra,2009,Manual,34000.0,Petrol,160.0,46.3,1.4,2995
audi, Q2,2017,Automatic,26821.0,Petrol,145.0,52.3,1.4,19790
vw, Golf,2019,Semi-Auto,2588.0,Petrol,150.0,32.8,2.0,28995
skoda, Kamiq,2019,Semi-Auto,1500.0,Petrol,145.0,43.5,1.5,22500
vauxhall, Crossland X,2019,Manual,13498.0,Diesel,145.0,62.8,1.5,12325
skoda, Kamiq,2019,Manual,2000.0,Petrol,145.0,47.1,1.0,21999
bmw, 1 Series,2017,Semi-Auto,21564.0,Petrol,145.0,39.8,3.0,21498
merc, A Class,2016,Semi-Auto,23216.0,Diesel,20.0,74.3,1.5,16585
vauxhall, Astra,2018,Manual,18384.0,Petrol,145.0,51.4,1.4,10690
audi, A5,2017,Automatic,16495.0,Petrol,145.0,36.7,3.0,29082
bmw, 3 Series,2019,Semi-Auto,9809.0,Petrol,145.0,43.5,2.0,28450
hyundi, Tucson,2019,Semi-Auto,2617.0,Hybrid,145.0,50.4,1.6,26490
ford, Focus,2018,Manual,18678.0,Diesel,145.0,74.3,1.5,16998
vauxhall, Adam,2019,Manual,2411.0,Petrol,145.0,44.8,1.2,9500
skoda, Octavia,2019,Semi-Auto,7700.0,Petrol,145.0,,1.0,14295
merc, E Class,2017,Automatic,19000.0,Diesel,145.0,65.7,2.0,22399
vw, Scirocco,2017,Semi-Auto,10419.0,Diesel,30.0,57.6,2.0,16400
bmw, 4 Series,2019,Semi-Auto,9533.0,Diesel,,65.7,2.0,24975
ford, Kuga,2015,Manual,34332.0,Diesel,,54.3,2.0,13698
bmw, 2 Series,2016,Manual,38811.0,Diesel,20.0,68.9,1.5,13900
ford, Fiesta,2019,Manual,14068.0,Petrol,145.0,58.9,1.0,11798
ford, C-MAX,2016,Manual,45254.0,Diesel,20.0,68.9,1.5,7299
bmw, 4 Series,2016,Automatic,100550.0,Diesel,125.0,58.9,2.0,13500
vw, Polo,2018,Manual,4882.0,Petrol,150.0,64.2,1.0,12498
vauxhall, Corsa,2016,Manual,28655.0,Petrol,30.0,55.4,1.4,6400
vauxhall, Mokka X,2019,Manual,9390.0,Petrol,145.0,39.2,1.4,13495
merc, A Class,2019,Semi-Auto,8122.0,Diesel,145.0,56.5,2.0,21995
hyundi, I10,2017,Manual,25203.0,Petrol,,57.7,1.2,7495
hyundi, IX35,2014,Manual,50993.0,Diesel,150.0,53.3,2.2,7995
merc, B Class,2019,Semi-Auto,1583.0,Petrol,145.0,44.8,1.3,24699
ford, C-MAX,2013,Manual,34783.0,Diesel,30.0,61.4,1.6,8295
vauxhall, Mokka,2016,Automatic,60570.0,Petrol,160.0,43.5,1.4,10298
vauxhall, Tigra,2006,Manual,92000.0,Petrol,265.0,36.7,1.8,1795
vw, Up,2018,Manual,18602.0,Petrol,145.0,64.2,1.0,7390
skoda, Fabia,2019,Manual,3999.0,Petrol,145.0,61.4,1.0,12995
toyota, C-HR,2019,Automatic,9045.0,Hybrid,135.0,74.3,1.8,22795
skoda, Superb,2017,Automatic,16755.0,Diesel,145.0,62.8,2.0,13699
merc, CL Class,2015,Automatic,38934.0,Diesel,20.0,67.3,2.1,16999
vw, Up,2014,Manual,63030.0,Petrol,20.0,62.8,1.0,4695
ford, Focus,2016,Manual,16107.0,Diesel,20.0,67.3,2.0,15990
vauxhall, Mokka X,2017,Manual,23831.0,Petrol,145.0,,1.4,9990
ford, Fiesta,2018,Manual,12485.0,Petrol,145.0,56.5,1.0,12299
audi, Q7,2018,Automatic,9923.0,Diesel,150.0,37.2,4.0,65000
ford, Fiesta,2017,Manual,18256.0,Petrol,145.0,,1.0,9210
ford, Fiesta,2018,Manual,11500.0,Petrol,150.0,65.7,1.0,13000
audi, Q3,2014,Manual,33071.0,Petrol,,47.9,1.4,12998
bmw, X3,2020,Semi-Auto,2000.0,Diesel,145.0,54.3,2.0,35875
audi, A5,2020,Automatic,10.0,Petrol,145.0,,2.0,30990
vauxhall, Mokka X,2019,Manual,19700.0,Petrol,150.0,39.2,1.4,13490
toyota, RAV4,2016,Automatic,39510.0,Hybrid,20.0,57.6,2.5,17295
ford, Fiesta,2014,Manual,30876.0,Diesel,0.0,76.4,1.5,6499
audi, Q3,2016,Manual,7102.0,Petrol,125.0,51.4,1.4,17998
vw, Golf,2020,Manual,4155.0,Petrol,145.0,45.6,1.5,21750
vw, Sharan,2015,Automatic,47000.0,Diesel,160.0,,2.0,11995
bmw, 3 Series,2015,Automatic,51344.0,Diesel,165.0,52.3,3.0,15300
bmw, 3 Series,2015,Manual,85515.0,Diesel,20.0,68.9,2.0,10000
vauxhall, Corsa,2016,Manual,22500.0,Petrol,30.0,54.3,1.4,7299
vw, Tiguan,2019,Semi-Auto,9870.0,Diesel,150.0,,2.0,22491
merc, E Class,2019,Semi-Auto,11700.0,Diesel,,48.7,3.0,36699
vw, Arteon,2019,Automatic,5907.0,Petrol,145.0,32.8,2.0,26490
skoda, Citigo,2017,Manual,17178.0,Petrol,20.0,62.8,1.0,7699
audi, Q3,2020,Automatic,4563.0,Diesel,145.0,,2.0,29930
vauxhall, Mokka X,2019,Manual,16644.0,Petrol,,39.2,1.4,12499
hyundi, I10,2017,Manual,29694.0,Petrol,145.0,57.7,1.2,6988
vw, Golf,2019,Automatic,16225.0,Petrol,145.0,44.8,1.0,16290
bmw, 1 Series,2015,Automatic,31384.0,Diesel,30.0,65.7,2.0,12950
vw, Touran,2018,Semi-Auto,24687.0,Diesel,145.0,60.1,2.0,21000
hyundi, I10,2018,Manual,16673.0,Petrol,145.0,,1.0,7896
vauxhall, Crossland X,2018,Manual,18001.0,Petrol,145.0,54.3,1.2,11498
vauxhall, Mokka,2016,Manual,22691.0,Petrol,200.0,40.9,1.6,9180
hyundi, IX20,2018,Manual,6684.0,Petrol,150.0,50.4,1.4,12000
audi, A6,2018,Semi-Auto,30067.0,Petrol,150.0,47.1,1.8,24480
vw, Tiguan,2017,Manual,25152.0,Diesel,150.0,50.4,2.0,17840
bmw, 1 Series,2018,Semi-Auto,22368.0,Petrol,145.0,55.5,1.5,14980
skoda, Fabia,2018,Manual,19997.0,Petrol,150.0,64.2,1.0,8895
ford, Fiesta,2018,Manual,7244.0,Petrol,145.0,58.9,1.0,13567
vauxhall, Astra,2017,Manual,24356.0,Diesel,30.0,67.3,1.6,9947
vw, Tiguan,2019,Automatic,2800.0,Other,145.0,,2.0,31495
ford, Edge,2017,Manual,17381.0,Diesel,150.0,,2.0,20698
bmw, X3,2019,Automatic,6314.0,Diesel,145.0,54.3,2.0,31826
audi, A5,2019,Semi-Auto,5712.0,Diesel,145.0,,2.0,30728
audi, A4,2016,Automatic,56919.0,Diesel,20.0,70.6,2.0,16490
vw, Tiguan,2019,Manual,,Diesel,145.0,47.9,2.0,25990
merc, GLC Class,2017,Semi-Auto,28982.0,Diesel,125.0,56.5,2.1,24699
ford, Focus,2017,Manual,38571.0,Diesel,,67.3,2.0,15800
vauxhall, Corsa,2017,Manual,27148.0,Petrol,150.0,55.4,1.4,6750
vauxhall, Insignia,2019,Manual,3528.0,Diesel,,52.3,1.6,17991
merc, E Class,2015,Semi-Auto,41650.0,Diesel,30.0,64.2,2.1,14399
ford, Mondeo,2010,Manual,76249.0,Diesel,205.0,50.4,1.8,4699
bmw, X5,2019,Automatic,6891.0,Diesel,,37.7,3.0,46996
skoda, Octavia,2019,Automatic,14196.0,Diesel,145.0,,2.0,19650
ford, Focus,2005,Automatic,88746.0,Petrol,265.0,36.7,1.6,1475
audi, A1,2019,Semi-Auto,6000.0,Petrol,145.0,44.8,1.0,22059
skoda, Karoq,2018,Manual,9973.0,Diesel,145.0,42.8,2.0,22000
audi, Q3,2014,Semi-Auto,25440.0,Petrol,150.0,45.6,1.4,14995
ford, Kuga,2019,Automatic,11251.0,Petrol,145.0,29.1,1.5,20900
ford, Focus,2020,Manual,771.0,Diesel,150.0,,1.5,18511
vw, Tiguan,2018,Semi-Auto,17281.0,Diesel,,57.6,2.0,22741
ford, Focus,2016,Semi-Auto,46000.0,Petrol,125.0,51.4,1.0,8450
merc, E Class,2013,Automatic,62947.0,Diesel,125.0,58.9,2.1,11119
audi, A3,2019,Semi-Auto,266.0,Petrol,150.0,34.9,2.0,30500
hyundi, Santa Fe,2016,Semi-Auto,19201.0,Diesel,240.0,42.8,2.2,20681
vauxhall, Zafira,2016,Manual,42000.0,Petrol,200.0,42.2,1.4,8699
ford, Kuga,2017,Automatic,6829.0,Petrol,150.0,38.2,1.5,14998
merc, B Class,2019,Semi-Auto,2475.0,Diesel,145.0,54.3,2.0,27999
vw, Passat,2018,Automatic,7322.0,Petrol,145.0,44.8,2.0,19499
skoda, Fabia,2018,Manual,6925.0,Petrol,145.0,,1.0,6990
vw, Passat,2020,Semi-Auto,100.0,Hybrid,135.0,43.5,1.4,33490
bmw, 5 Series,2017,Semi-Auto,8605.0,Diesel,145.0,65.7,2.0,24908
hyundi, I20,2015,Manual,48072.0,Petrol,30.0,55.4,1.2,6499
vauxhall, Mokka X,2019,Manual,13431.0,Petrol,145.0,39.2,1.4,13150
toyota, RAV4,2016,Automatic,60841.0,Petrol,200.0,43.5,2.0,13610
audi, A3,2007,Manual,104000.0,Diesel,145.0,53.3,1.9,2795
ford, B-MAX,2017,Automatic,5000.0,Petrol,145.0,44.1,1.6,11495
vauxhall, Astra,2014,Manual,41348.0,Diesel,125.0,57.7,2.0,8800
ford, Grand C-MAX,2013,Manual,36101.0,Diesel,125.0,60.1,1.6,7698
vw, Golf,2017,Manual,35271.0,Petrol,205.0,40.4,2.0,23495
audi, Q3,2019,Manual,3848.0,Petrol,145.0,40.9,1.5,25250
merc, SL CLASS,2016,Automatic,23736.0,Petrol,235.0,36.7,3.0,33889
skoda, Superb,2017,Semi-Auto,27522.0,Petrol,145.0,45.6,2.0,16000
bmw, M4,2019,Automatic,99.0,Petrol,145.0,34.0,3.0,45999
bmw, 6 Series,2013,Semi-Auto,54483.0,Diesel,160.0,51.4,3.0,16640
toyota, Yaris,2019,Manual,541.0,Petrol,150.0,47.9,1.5,14245
ford, Fiesta,2017,Manual,22612.0,Petrol,150.0,65.7,1.0,10999
vw, Up,2016,Manual,28388.0,Petrol,20.0,64.2,1.0,7495
skoda, Kamiq,2019,Semi-Auto,2950.0,Petrol,145.0,43.5,1.5,20790
ford, Focus,2017,Manual,31079.0,Diesel,0.0,74.3,1.5,10950
ford, EcoSport,2019,Semi-Auto,4.0,Petrol,,45.6,1.0,17550
toyota, Auris,2017,Manual,14000.0,Petrol,30.0,58.9,1.2,10300
ford, Fiesta,2015,Manual,36000.0,Petrol,30.0,54.3,1.2,6889
vw, Golf,2016,Semi-Auto,62158.0,Other,0.0,188.3,1.4,15000
hyundi, I20,2016,Manual,30165.0,Petrol,30.0,55.4,1.2,7551
bmw, 2 Series,2016,Semi-Auto,,Diesel,30.0,62.8,2.0,17000
skoda, Superb,2017,Manual,22703.0,Diesel,145.0,64.2,1.6,14995
vauxhall, Adam,2014,Manual,46266.0,Petrol,125.0,51.4,1.4,6450
audi, A1,2014,Manual,,Petrol,30.0,55.4,1.2,9790
vauxhall, Astra,2017,Manual,10969.0,Petrol,125.0,51.4,1.4,10790
ford, Focus,2019,Manual,12739.0,Petrol,145.0,58.9,1.0,14498
ford, Focus,2018,Manual,15071.0,Petrol,145.0,57.7,1.0,13561
audi, Q3,2019,Manual,5500.0,Diesel,145.0,42.8,2.0,28500
ford, Fiesta,2016,Manual,18010.0,Petrol,0.0,65.7,1.0,10199
skoda, Fabia,2018,Manual,27288.0,Petrol,145.0,,1.0,8780
merc, GLC Class,2018,Semi-Auto,7851.0,Diesel,,41.5,2.1,27480
skoda, Octavia,2017,Manual,8814.0,Petrol,145.0,54.3,1.4,13698
toyota, Auris,2015,Automatic,34277.0,Hybrid,0.0,72.4,1.8,12500
ford, Fiesta,2015,Manual,26437.0,Petrol,20.0,62.8,1.0,8990
hyundi, Santa Fe,2017,Manual,22919.0,Diesel,200.0,47.1,2.2,20495
merc, C Class,2019,Semi-Auto,3668.0,Petrol,145.0,30.4,3.0,38699
vauxhall, Grandland X,2019,Automatic,4486.0,Petrol,145.0,42.8,1.2,20395
vw, Passat,2015,Manual,26354.0,Diesel,20.0,68.9,2.0,10395
skoda, Superb,2017,Semi-Auto,12369.0,Diesel,150.0,56.5,2.0,19441
vw, Polo,2017,Manual,20978.0,Petrol,145.0,60.1,1.2,9990
hyundi, I10,2019,Manual,8483.0,Petrol,145.0,60.1,1.0,8649
audi, Q3,2017,Semi-Auto,20323.0,Petrol,145.0,40.4,2.0,25312
skoda, Octavia,2017,Semi-Auto,13540.0,Petrol,165.0,44.1,2.0,18900
toyota, Aygo,2018,Manual,9280.0,Petrol,150.0,68.9,1.0,8490
bmw, X4,2019,Automatic,8526.0,Diesel,145.0,40.9,3.0,37990
bmw, X5,2019,Automatic,4158.0,Petrol,145.0,27.2,3.0,52350
toyota, Aygo,2017,Manual,12527.0,Petrol,145.0,68.9,1.0,8000
vauxhall, Meriva,2010,Manual,62000.0,Petrol,160.0,46.3,1.4,3495
audi, Q3,2019,Automatic,1000.0,Petrol,145.0,31.4,2.0,39945
vw, Polo,2017,Manual,21777.0,Petrol,150.0,58.9,1.0,9990
vw, Polo,2019,Manual,15462.0,Petrol,150.0,48.7,1.0,13289
audi, A3,2019,Manual,3988.0,Petrol,145.0,47.1,1.0,20000
toyota, Yaris,2016,Manual,12636.0,Petrol,30.0,,1.3,9000
ford, Kuga,2016,Manual,23328.0,Petrol,160.0,45.6,1.5,11998
merc, C Class,2018,Automatic,11881.0,Diesel,145.0,58.9,2.1,24499
vw, Polo,2013,Manual,52830.0,Petrol,125.0,51.4,1.2,6195
ford, B-MAX,2016,Semi-Auto,34737.0,Petrol,160.0,44.1,1.6,8500
skoda, Fabia,2017,Manual,33398.0,Petrol,20.0,58.8,1.0,7995
vw, Golf,2020,Semi-Auto,100.0,Hybrid,145.0,44.8,1.5,27500
bmw, X3,2016,Automatic,34208.0,Diesel,145.0,54.3,2.0,22000
vauxhall, Astra,2017,Manual,38160.0,Diesel,20.0,68.9,1.6,9888
vauxhall, Mokka X,2017,Manual,32545.0,Petrol,,,1.6,9698
vauxhall, Mokka,2014,Manual,49126.0,Diesel,30.0,62.8,1.7,7499
merc, B Class,2019,Automatic,12617.0,Petrol,145.0,45.6,1.3,21856
toyota, RAV4,2016,Automatic,35046.0,Hybrid,20.0,55.4,2.5,20791
audi, Q3,2019,Automatic,7118.0,Diesel,145.0,38.7,2.0,32990
audi, RS3,2016,Automatic,50796.0,Petrol,300.0,34.9,2.5,29000
toyota, Yaris,2015,Manual,22000.0,Petrol,30.0,58.0,1.3,8495
ford, Grand C-MAX,2017,Manual,8619.0,Diesel,30.0,64.2,1.5,14495
vw, Touareg,2019,Semi-Auto,8522.0,Petrol,145.0,25.5,3.0,51190
merc, C Class,2018,Semi-Auto,11451.0,Diesel,145.0,67.3,2.1,25812
merc, E Class,2017,Semi-Auto,21654.0,Diesel,145.0,65.7,2.0,26499
ford, Transit Tourneo,2014,Manual,19496.0,Diesel,235.0,42.2,2.2,12450
ford, Focus,2017,Manual,22111.0,Petrol,,50.4,1.5,12599
vw, Golf,2017,Manual,16035.0,Petrol,30.0,53.3,1.4,13490
ford, Galaxy,2018,Manual,34350.0,Diesel,145.0,56.5,2.0,17979
bmw, 3 Series,2019,Automatic,18253.0,Diesel,145.0,62.8,2.0,19995
vw, Polo,2014,Manual,44111.0,Petrol,20.0,61.4,1.4,8699
hyundi, Tucson,2019,Manual,1738.0,Petrol,145.0,35.3,1.6,16500
audi, A4,2016,Manual,72981.0,Diesel,,74.3,2.0,11698
ford, Fiesta,2018,Manual,8608.0,Petrol,145.0,55.4,1.1,9998
vw, Golf,2016,Semi-Auto,33879.0,Diesel,30.0,62.8,2.0,13999
merc, B Class,2019,Semi-Auto,3127.0,Diesel,145.0,55.4,2.0,26299
toyota, Aygo,2018,Manual,17757.0,Petrol,145.0,69.0,1.0,6895
skoda, Karoq,2018,Automatic,18635.0,Petrol,150.0,50.4,1.5,19990
ford, Fiesta,2013,Manual,36313.0,Petrol,,65.7,1.0,6774
vauxhall, Mokka X,2017,Manual,18517.0,Diesel,30.0,65.7,1.6,10295
vauxhall, Astra,2019,Manual,8000.0,Diesel,145.0,85.6,1.6,13495
vw, Golf,2017,Semi-Auto,39465.0,Petrol,145.0,55.4,1.4,14690
vw, Golf,2016,Semi-Auto,25532.0,Diesel,30.0,62.8,2.0,17000
skoda, Karoq,2019,Manual,11500.0,Diesel,145.0,,2.0,23890
merc, E Class,2019,Automatic,7730.0,Diesel,145.0,45.6,3.0,42650
vw, Up,2019,Manual,1512.0,Petrol,145.0,,1.0,9799
bmw, 4 Series,2016,Semi-Auto,40340.0,Petrol,145.0,48.7,2.0,16440
bmw, 1 Series,2019,Semi-Auto,4512.0,Diesel,145.0,68.9,1.5,18440
ford, B-MAX,2017,Manual,12293.0,Petrol,30.0,55.4,1.0,9998
merc, GLA Class,2016,Automatic,36308.0,Diesel,125.0,56.5,2.1,17765
vw, Polo,2018,Manual,24762.0,Petrol,150.0,64.2,1.0,12300
bmw, 3 Series,2013,Manual,73070.0,Diesel,30.0,,2.0,9000
ford, EcoSport,2019,Manual,2222.0,Petrol,145.0,54.3,1.0,14499
hyundi, Kona,2018,Manual,14000.0,Petrol,150.0,44.1,1.0,16499
ford, Fiesta,2016,Semi-Auto,11735.0,Petrol,0.0,57.7,1.0,10795
merc, GLE Class,2017,Automatic,7698.0,Diesel,150.0,42.8,3.0,27750
ford, Fiesta,2019,Manual,8028.0,Petrol,145.0,55.4,1.0,15490
hyundi, I10,2017,Manual,27191.0,Petrol,20.0,60.1,1.0,7000
vw, Tiguan,2016,Manual,49000.0,Diesel,145.0,53.3,2.0,12490
vw, Golf,2016,Semi-Auto,32000.0,Petrol,0.0,65.7,1.0,13495
audi, A4,2016,Manual,68215.0,Petrol,125.0,53.3,1.4,11500
ford, Ka+,2019,Manual,48.0,Petrol,145.0,47.9,1.2,11950
hyundi, I20,2017,Automatic,25650.0,Petrol,160.0,45.6,1.4,8795
bmw, 1 Series,2017,Automatic,21500.0,Diesel,145.0,72.4,1.5,14445
skoda, Octavia,2019,Manual,3842.0,Diesel,145.0,54.3,2.0,16990
bmw, 2 Series,2016,Automatic,28918.0,Petrol,125.0,53.3,1.5,13200
skoda, Octavia,2019,Semi-Auto,6583.0,Petrol,145.0,,1.5,14995
ford, Kuga,2017,Manual,34333.0,Diesel,125.0,60.1,2.0,13100
bmw, 1 Series,2016,Manual,54596.0,Diesel,0.0,83.1,1.5,9100
skoda, Octavia,2019,Automatic,9500.0,Diesel,145.0,53.3,1.6,16995
audi, A6,2019,Semi-Auto,6500.0,Diesel,145.0,37.7,3.0,41995
hyundi, Tucson,2017,Manual,10587.0,Diesel,145.0,61.7,1.7,13895
ford, Fiesta,2018,Semi-Auto,9347.0,Petrol,150.0,48.7,1.0,15498
ford, Grand C-MAX,2016,Manual,25929.0,Diesel,30.0,64.2,1.5,10750
vauxhall, Mokka X,2018,Manual,6145.0,Petrol,145.0,47.1,1.4,13780
hyundi, Tucson,2016,Manual,31022.0,Diesel,30.0,61.7,1.7,11998
vauxhall, Mokka X,2019,Semi-Auto,9000.0,Petrol,,37.2,1.4,14499
vw, Golf,2019,Semi-Auto,3106.0,Petrol,145.0,37.7,2.0,26936
vw, T-Cross,2019,Manual,100.0,Diesel,145.0,53.3,1.6,18450
bmw, 3 Series,2017,Automatic,86735.0,Diesel,30.0,64.2,2.0,12500
ford, Fiesta,2016,Manual,26863.0,Petrol,0.0,65.7,1.0,7995
bmw, 1 Series,2016,Semi-Auto,38094.0,Diesel,30.0,,2.0,14195
